data,ticker,codbdi,tpmerc,preco_fechamento_brl,negocios,quantidade_negociada,volume_brl,ano,mes
2020-10-21,ITUB4,02,010,24.51,59724,38138400,940057905,2020,10
2020-10-22,ITUB4,02,010,25.77,85885,66456800,1690867434,2020,10
2020-10-23,ITUB4,02,010,25.44,64182,50548200,1303866183,2020,10
2020-10-26,ITUB4,02,010,25.62,40403,32133100,822143592,2020,10
2020-10-27,ITUB4,02,010,24.89,68092,47280100,1188681215,2020,10
2020-10-28,ITUB4,02,010,23.78,64368,38652600,927066745,2020,10
2020-10-29,ITUB4,02,010,23.9,83499,42962500,1012315165,2020,10
2020-10-30,ITUB4,02,010,23.48,69064,39190000,921530769,2020,10
2020-11-03,ITUB4,02,010,24.04,74350,37440300,899280803,2020,11
2020-11-04,ITUB4,02,010,25,35896,96994100,2450923083,2020,11
2020-11-05,ITUB4,02,010,25.59,79574,44134800,1133351526,2020,11
2020-11-06,ITUB4,02,010,25.56,40436,31827000,813668866,2020,11
2020-11-09,ITUB4,02,010,27.63,26777,100112100,2744393317,2020,11
2020-11-10,ITUB4,02,010,28.88,26382,85146900,2438245189,2020,11
2020-11-11,ITUB4,02,010,28.64,89655,61520200,1761623896,2020,11
2020-11-12,ITUB4,02,010,27.94,83768,46072600,1294742127,2020,11
2020-11-13,ITUB4,02,010,28.47,65926,36847800,1045104553,2020,11
2020-11-16,ITUB4,02,010,29.47,97971,54007200,1585848319,2020,11
2020-11-17,ITUB4,02,010,29.49,79179,40598300,1189091899,2020,11
2020-11-18,ITUB4,02,010,28.77,81041,41345800,1199002161,2020,11
2020-11-19,ITUB4,02,010,28.81,43992,26638900,771168762,2020,11
2020-11-20,ITUB4,02,010,28.55,33863,18239100,522486828,2020,11
2020-11-23,ITUB4,02,010,28.9,46029,27575800,798698162,2020,11
2020-11-24,ITUB4,02,010,29.71,71244,47660000,1419874799,2020,11
2020-11-25,ITUB4,02,010,29.36,70821,42232200,1240975945,2020,11
2020-11-26,ITUB4,02,010,28.74,55538,30682100,882773249,2020,11
2020-11-27,ITUB4,02,010,28.96,64798,44145000,1297227163,2020,11
2020-11-30,ITUB4,02,010,28.56,78562,59889300,1719504782,2020,11
2020-12-01,ITUB4,02,010,29.75,3440,51364700,1531877465,2020,12
2020-12-02,ITUB4,02,010,29.98,66762,32159500,959799180,2020,12
2020-12-03,ITUB4,02,010,29.96,64612,39887800,1211227525,2020,12
2020-12-04,ITUB4,02,010,30.26,56478,35096600,1059436133,2020,12
2020-12-07,ITUB4,02,010,30.44,53260,30663100,939928839,2020,12
2020-12-08,ITUB4,02,010,30.36,56809,27834200,851994524,2020,12
2020-12-09,ITUB4,02,010,30.54,66181,31583600,964672581,2020,12
2020-12-10,ITUB4,02,010,31.55,73648,50472900,1582483087,2020,12
2020-12-11,ITUB4,02,010,31.3,50667,24005000,750795215,2020,12
2020-12-14,ITUB4,02,010,30.88,47764,26750300,834944380,2020,12
2020-12-15,ITUB4,02,010,31.16,37728,25053800,781331381,2020,12
2020-12-16,ITUB4,02,010,31.75,68588,41207900,1303408186,2020,12
2020-12-17,ITUB4,02,010,31.71,38781,17861500,568298251,2020,12
2020-12-18,ITUB4,02,010,31.66,47621,31714100,1007453001,2020,12
2020-12-21,ITUB4,02,010,31.1,46984,26014600,812262907,2020,12
2020-12-22,ITUB4,02,010,31.25,40272,19659000,616913165,2020,12
2020-12-23,ITUB4,02,010,31.94,36151,19959200,635655684,2020,12
2020-12-28,ITUB4,02,010,32.17,34118,15444600,497334009,2020,12
2020-12-29,ITUB4,02,010,32.1,28734,16384200,525464753,2020,12
2020-12-30,ITUB4,02,010,31.63,46318,25644400,816211680,2020,12
2021-01-04,ITUB4,02,010,30.9,73533,31347800,974494924,2021,1
2021-01-05,ITUB4,02,010,30.7,58382,28249800,864870504,2021,1
2021-01-06,ITUB4,02,010,31.55,73936,43061900,1365655220,2021,1
2021-01-07,ITUB4,02,010,32.83,66024,46129800,1502078407,2021,1
2021-01-08,ITUB4,02,010,32.82,75459,52532500,1721606710,2021,1
2021-01-11,ITUB4,02,010,32.08,44448,31564300,1016568349,2021,1
2021-01-12,ITUB4,02,010,32.18,42343,33089300,1066563301,2021,1
2021-01-13,ITUB4,02,010,31.65,54852,42722600,1354698009,2021,1
2021-01-14,ITUB4,02,010,32.59,46619,28222500,916664773,2021,1
2021-01-15,ITUB4,02,010,31.36,61346,37757100,1193353360,2021,1
2021-01-18,ITUB4,02,010,31.2,34057,18922800,595983523,2021,1
2021-01-19,ITUB4,02,010,30.83,39499,27206000,839294168,2021,1
2021-01-20,ITUB4,02,010,30.32,73800,28992500,879715991,2021,1
2021-01-21,ITUB4,02,010,29.91,43944,34671600,1036740491,2021,1
2021-01-22,ITUB4,02,010,29.27,69955,36801600,1075171603,2021,1
2021-01-26,ITUB4,02,010,28.25,82772,50992800,1466091343,2021,1
2021-01-27,ITUB4,02,010,28.23,60469,42970700,1218420201,2021,1
2021-01-28,ITUB4,02,010,29.39,61685,52028200,1519177414,2021,1
2021-01-29,ITUB4,02,010,28.34,63716,46309700,1328965622,2021,1
2021-02-01,ITUB4,02,010,29.08,85189,46368000,1346895401,2021,2
2021-02-02,ITUB4,02,010,28.46,51600,100327800,2869109465,2021,2
2021-02-03,ITUB4,02,010,28.32,72353,41438600,1180928057,2021,2
2021-02-04,ITUB4,02,010,28.2,76384,65454600,1849474458,2021,2
2021-02-05,ITUB4,02,010,28.08,64457,39293900,1102579522,2021,2
2021-02-08,ITUB4,02,010,27.56,56540,28937500,804551035,2021,2
2021-02-09,ITUB4,02,010,27.89,52275,37756700,1055550834,2021,2
2021-02-10,ITUB4,02,010,27.69,52037,28662100,793231800,2021,2
2021-02-11,ITUB4,02,010,27.69,42948,22401600,622376157,2021,2
2021-02-12,ITUB4,02,010,27.76,39389,24866200,692136619,2021,2
2021-02-17,ITUB4,02,010,28.11,38449,24638700,689522947,2021,2
2021-02-18,ITUB4,02,010,27.91,67802,49322800,1388490878,2021,2
2021-02-19,ITUB4,02,010,27.62,51859,26924200,748265926,2021,2
2021-02-22,ITUB4,02,010,25.61,32514,86487800,2244029610,2021,2
2021-02-23,ITUB4,02,010,27.25,39418,76464200,2055633532,2021,2
2021-02-24,ITUB4,02,010,26.85,67387,35645700,957225652,2021,2
2021-02-25,ITUB4,02,010,26.08,69009,40973600,1085651833,2021,2
2021-02-26,ITUB4,02,010,25.55,70998,48297700,1245925735,2021,2
2021-03-01,ITUB4,02,010,24.77,69084,45127500,1143921013,2021,3
2021-03-02,ITUB4,02,010,25.77,14960,66482700,1685914261,2021,3
2021-03-03,ITUB4,02,010,25.83,98024,61550400,1570970582,2021,3
2021-03-04,ITUB4,02,010,26.64,92896,65736300,1756928459,2021,3
2021-03-05,ITUB4,02,010,27.63,33786,77661000,2127396420,2021,3
2021-03-08,ITUB4,02,010,26.75,84457,57142300,1560635472,2021,3
2021-03-09,ITUB4,02,010,27.12,68811,37490800,1013981359,2021,3
2021-03-10,ITUB4,02,010,27.32,68190,37352800,1015027303,2021,3
2021-03-11,ITUB4,02,010,27.36,60486,34540300,945487334,2021,3
2021-03-12,ITUB4,02,010,27.18,42033,24567200,669372526,2021,3
2021-03-15,ITUB4,02,010,27.5,47094,28090600,770650815,2021,3
2021-03-16,ITUB4,02,010,26.94,42537,21884500,590208538,2021,3
2021-03-17,ITUB4,02,010,27.99,59341,35985200,990526498,2021,3
2021-03-18,ITUB4,02,010,28.15,86208,45807400,1297363771,2021,3
2021-03-19,ITUB4,02,010,28.21,57078,47304400,1331792652,2021,3
2021-03-22,ITUB4,02,010,28.37,52232,35786900,999564842,2021,3
2021-03-23,ITUB4,02,010,27.65,50873,31711800,888589955,2021,3
2021-03-24,ITUB4,02,010,27.17,61657,40122800,1102573211,2021,3
2021-03-25,ITUB4,02,010,27.65,62791,52053100,1418644405,2021,3
2021-03-26,ITUB4,02,010,28.07,48197,32750100,913962944,2021,3
2021-03-29,ITUB4,02,010,28.06,41627,22923100,639941154,2021,3
2021-03-30,ITUB4,02,010,28.52,43589,23847400,677333532,2021,3
2021-03-31,ITUB4,02,010,27.97,45016,29378800,823146658,2021,3
2021-04-01,ITUB4,02,010,27.1,61620,31836900,872309927,2021,4
2021-04-05,ITUB4,02,010,27.45,38224,23995000,656516573,2021,4
2021-04-06,ITUB4,02,010,27.13,33366,23168000,631101332,2021,4
2021-04-07,ITUB4,02,010,26.89,44380,31284100,842588766,2021,4
2021-04-08,ITUB4,02,010,26.68,45683,26652700,713518224,2021,4
2021-04-09,ITUB4,02,010,26.64,39135,20504500,548706425,2021,4
2021-04-12,ITUB4,02,010,27.3,26861,24813400,671955701,2021,4
2021-04-13,ITUB4,02,010,27.29,40262,26934900,730644846,2021,4
2021-04-14,ITUB4,02,010,27.64,48142,40581300,1123800070,2021,4
2021-04-15,ITUB4,02,010,27.64,41849,29917000,829559884,2021,4
2021-04-16,ITUB4,02,010,27.95,31451,20136000,561563832,2021,4
2021-04-19,ITUB4,02,010,27.53,41649,26973900,746650453,2021,4
2021-04-20,ITUB4,02,010,27.39,37384,19792500,543072765,2021,4
2021-04-22,ITUB4,02,010,27.4,39270,24220800,664130938,2021,4
2021-04-23,ITUB4,02,010,27.53,27188,17174900,474076402,2021,4
2021-04-26,ITUB4,02,010,27.51,35132,20442000,564097343,2021,4
2021-04-27,ITUB4,02,010,27.09,43985,29713600,813055906,2021,4
2021-04-28,ITUB4,02,010,28.21,60805,37513600,1050607131,2021,4
2021-04-29,ITUB4,02,010,27.32,57769,33511100,923123586,2021,4
2021-04-30,ITUB4,02,010,27.53,44739,42539200,1167407786,2021,4
2021-05-03,ITUB4,02,010,27.9,59944,41463400,1156372999,2021,5
2021-05-04,ITUB4,02,010,26.71,12568,79002100,2135619481,2021,5
2021-05-05,ITUB4,02,010,27.47,59335,50182400,1367929532,2021,5
2021-05-06,ITUB4,02,010,27.3,37434,23845200,649824242,2021,5
2021-05-07,ITUB4,02,010,27.63,40120,26703800,733867832,2021,5
2021-05-10,ITUB4,02,010,28.04,51370,28715900,803987181,2021,5
2021-05-11,ITUB4,02,010,27.98,25773,25272400,706419578,2021,5
2021-05-12,ITUB4,02,010,27.57,41044,23034800,635784163,2021,5
2021-05-13,ITUB4,02,010,28.37,66793,42686200,1206827498,2021,5
2021-05-14,ITUB4,02,010,29,60082,44637100,1285348717,2021,5
2021-05-17,ITUB4,02,010,28.98,77680,37180600,1067299439,2021,5
2021-05-18,ITUB4,02,010,28.92,45370,26439800,766470046,2021,5
2021-05-19,ITUB4,02,010,29.13,49012,26461500,765470851,2021,5
2021-05-20,ITUB4,02,010,29.29,51548,32111400,944525996,2021,5
2021-05-21,ITUB4,02,010,29.43,43239,27919700,814843754,2021,5
2021-05-24,ITUB4,02,010,29.35,39686,25091900,736473731,2021,5
2021-05-25,ITUB4,02,010,29,54643,33649100,975946347,2021,5
2021-05-26,ITUB4,02,010,29.4,35116,20999700,616875883,2021,5
2021-05-27,ITUB4,02,010,29.15,44098,59860400,1744482490,2021,5
2021-05-28,ITUB4,02,010,29.63,49576,26468600,782639931,2021,5
2021-05-31,ITUB4,02,010,29.54,34414,15501900,458732852,2021,5
2021-06-01,ITUB4,02,010,30.6,72351,43165200,1307305960,2021,6
2021-06-02,ITUB4,02,010,31.62,80205,56648000,1777439441,2021,6
2021-06-04,ITUB4,02,010,32.28,64968,36832100,1180559269,2021,6
2021-06-07,ITUB4,02,010,33.04,55649,59585000,1954931785,2021,6
2021-06-08,ITUB4,02,010,32.81,63334,72167300,2363376789,2021,6
2021-06-09,ITUB4,02,010,33.26,531,89627300,3001481704,2021,6
2021-06-10,ITUB4,02,010,33.14,48661,49709300,1657892486,2021,6
2021-06-11,ITUB4,02,010,32.75,34142,23126500,756002122,2021,6
2021-06-14,ITUB4,02,010,32.64,49452,23747300,774843397,2021,6
2021-06-15,ITUB4,02,010,32.64,38032,17613100,573168160,2021,6
2021-06-16,ITUB4,02,010,33.29,93893,66958500,2221504476,2021,6
2021-06-17,ITUB4,02,010,32.9,77849,49540100,1659724145,2021,6
2021-06-18,ITUB4,02,010,32.3,57242,41130700,1330303884,2021,6
2021-06-21,ITUB4,02,010,32.45,41840,27364900,884848421,2021,6
2021-06-22,ITUB4,02,010,32.03,91026,40653500,1303868272,2021,6
2021-06-23,ITUB4,02,010,31.8,39060,28558100,917431529,2021,6
2021-06-24,ITUB4,02,010,31.81,40878,23777500,757296448,2021,6
2021-06-25,ITUB4,02,010,30.8,65128,38927900,1210152963,2021,6
2021-06-28,ITUB4,02,010,30.45,75272,36032900,1091846395,2021,6
2021-06-29,ITUB4,02,010,30.15,68381,30557500,918036961,2021,6
2021-06-30,ITUB4,02,010,29.8,39919,22510200,674265110,2021,6
2021-07-01,ITUB4,02,010,29.69,43656,20278100,600168581,2021,7
2021-07-02,ITUB4,02,010,30.01,46146,25225100,752606210,2021,7
2021-07-05,ITUB4,02,010,29.6,24745,12179100,361582544,2021,7
2021-07-06,ITUB4,02,010,29.27,63677,24371300,716691088,2021,7
2021-07-07,ITUB4,02,010,29.68,95054,39191100,1160683565,2021,7
2021-07-08,ITUB4,02,010,29.29,58672,49065400,1433351487,2021,7
2021-07-12,ITUB4,02,010,29.69,54735,26954500,799295947,2021,7
2021-07-13,ITUB4,02,010,29.87,53160,31499300,932789704,2021,7
2021-07-14,ITUB4,02,010,29.91,73464,42592500,1287551158,2021,7
2021-07-15,ITUB4,02,010,29.55,38444,22644000,670908992,2021,7
2021-07-16,ITUB4,02,010,29.07,33970,19077100,558425819,2021,7
2021-07-19,ITUB4,02,010,28.9,55559,34469500,995894431,2021,7
2021-07-20,ITUB4,02,010,29.28,53371,26342200,766760455,2021,7
2021-07-21,ITUB4,02,010,29.4,31101,13405500,395059788,2021,7
2021-07-22,ITUB4,02,010,29.1,35908,17234100,502333631,2021,7
2021-07-23,ITUB4,02,010,29.02,34842,16757800,486820235,2021,7
2021-07-26,ITUB4,02,010,29.53,44943,24167700,713888645,2021,7
2021-07-27,ITUB4,02,010,29.82,59361,36435400,1085047217,2021,7
2021-07-28,ITUB4,02,010,30.79,82020,69662900,2141840200,2021,7
2021-07-29,ITUB4,02,010,30.63,44572,23202200,711140500,2021,7
2021-07-30,ITUB4,02,010,30.3,56853,42493300,1293917627,2021,7
2021-08-02,ITUB4,02,010,30.47,72549,37416300,1159406721,2021,8
2021-08-03,ITUB4,02,010,30.77,74325,55037000,1691881456,2021,8
2021-08-04,ITUB4,02,010,29.91,74774,50529100,1523238387,2021,8
2021-08-05,ITUB4,02,010,30,76561,49399100,1489392161,2021,8
2021-08-06,ITUB4,02,010,30.84,65779,33292000,1020319834,2021,8
2021-08-09,ITUB4,02,010,31.2,69706,33921300,1060244068,2021,8
2021-08-10,ITUB4,02,010,30.61,65937,31725300,976387334,2021,8
2021-08-11,ITUB4,02,010,30.95,58451,34840600,1073927301,2021,8
2021-08-12,ITUB4,02,010,30.37,65034,27312600,839378158,2021,8
2021-08-13,ITUB4,02,010,30.78,68060,30203200,923361741,2021,8
2021-08-16,ITUB4,02,010,30.34,90969,35738200,1094173536,2021,8
2021-08-17,ITUB4,02,010,30.23,94937,38899100,1172403187,2021,8
2021-08-18,ITUB4,02,010,30.29,86365,47476800,1451229838,2021,8
2021-08-19,ITUB4,02,010,29.9,82891,39790600,1196542757,2021,8
2021-08-20,ITUB4,02,010,29.79,59691,34702500,1029721132,2021,8
2021-08-23,ITUB4,02,010,30.11,41735,21529700,646665011,2021,8
2021-08-24,ITUB4,02,010,30.95,58469,30154700,928388538,2021,8
2021-08-25,ITUB4,02,010,30.99,42860,17524300,540179436,2021,8
2021-08-26,ITUB4,02,010,30.24,57009,35118800,1070799676,2021,8
2021-08-27,ITUB4,02,010,30.76,31715,22271200,682025576,2021,8
2021-08-30,ITUB4,02,010,30.54,42159,18801900,574414032,2021,8
2021-08-31,ITUB4,02,010,30.94,71872,43607500,1348682743,2021,8
2021-09-01,ITUB4,02,010,31.06,73776,28784500,899927135,2021,9
2021-09-02,ITUB4,02,010,29.94,69386,32547700,983019002,2021,9
2021-09-03,ITUB4,02,010,29.77,74071,49622700,1471486596,2021,9
2021-09-06,ITUB4,02,010,30.15,46538,27219900,819397093,2021,9
2021-09-08,ITUB4,02,010,28.72,95595,47958400,1393933300,2021,9
2021-09-09,ITUB4,02,010,29.1,78956,55695500,1606740570,2021,9
2021-09-10,ITUB4,02,010,28.81,67376,36019500,1041007875,2021,9
2021-09-13,ITUB4,02,010,29.17,52851,31072900,906000448,2021,9
2021-09-14,ITUB4,02,010,28.99,42916,24181000,704525822,2021,9
2021-09-15,ITUB4,02,010,28.52,61466,26397500,757250555,2021,9
2021-09-16,ITUB4,02,010,28.5,65447,46425000,1319006588,2021,9
2021-09-17,ITUB4,02,010,27.82,66142,43619900,1223047538,2021,9
2021-09-20,ITUB4,02,010,27.19,77809,44012200,1192267812,2021,9
2021-09-21,ITUB4,02,010,27.12,50845,33572600,916836107,2021,9
2021-09-22,ITUB4,02,010,27.75,64400,38718500,1075713177,2021,9
2021-09-23,ITUB4,02,010,28.71,83451,50259600,1435945250,2021,9
2021-09-24,ITUB4,02,010,28.31,72948,41393800,1177320260,2021,9
2021-09-27,ITUB4,02,010,29.05,69677,58432500,1673770834,2021,9
2021-09-28,ITUB4,02,010,28.39,8235,61226700,1768450003,2021,9
2021-09-29,ITUB4,02,010,28.9,76995,52461900,1510669010,2021,9
2021-09-30,ITUB4,02,010,28.93,79578,41797700,1211623834,2021,9
2021-10-01,ITUB4,02,010,29.67,67392,42812200,1260110961,2021,10
2021-10-04,ITUB4,02,010,24.34,68343,58942600,1432477755,2021,10
2021-10-05,ITUB4,02,010,24.93,80933,49202700,1227881989,2021,10
2021-10-06,ITUB4,02,010,25.01,66862,39050500,967999082,2021,10
2021-10-07,ITUB4,02,010,24.48,58902,38428000,951911877,2021,10
2021-10-08,ITUB4,02,010,24.66,64639,48636500,1214083735,2021,10
2021-10-11,ITUB4,02,010,24.23,51728,42764400,1043997412,2021,10
2021-10-13,ITUB4,02,010,24.26,70017,42247000,1021971185,2021,10
2021-10-14,ITUB4,02,010,24.14,55249,36896900,889501759,2021,10
2021-10-15,ITUB4,02,010,24.76,73805,77708400,1914402843,2021,10
2021-10-18,ITUB4,02,010,24.93,46643,28756800,712646213,2021,10
2021-10-19,ITUB4,02,010,24.34,88919,42116700,1029423673,2021,10
2021-10-20,ITUB4,02,010,24.9,56871,37764100,937177284,2021,10
2021-10-21,ITUB4,02,010,24.48,93481,70701600,1742227619,2021,10
2021-10-22,ITUB4,02,010,23.54,95869,93446400,2193354773,2021,10
2021-10-25,ITUB4,02,010,24,62071,39732200,952878865,2021,10
2021-10-26,ITUB4,02,010,23.74,56595,28745800,682473074,2021,10
2021-10-27,ITUB4,02,010,23.92,53135,29516500,711790369,2021,10
2021-10-28,ITUB4,02,010,23.87,45464,36802600,872718803,2021,10
2021-10-29,ITUB4,02,010,23.31,64599,35245900,832508919,2021,10
2021-11-01,ITUB4,02,010,24.22,70101,35470800,854938613,2021,11
2021-11-03,ITUB4,02,010,24.45,77860,62011400,1521327991,2021,11
2021-11-04,ITUB4,02,010,23.16,25146,71651200,1688174309,2021,11
2021-11-05,ITUB4,02,010,22.88,5077,111622600,2553316738,2021,11
2021-11-08,ITUB4,02,010,22.76,58836,33205400,758363666,2021,11
2021-11-09,ITUB4,02,010,22.53,58732,43458100,984089139,2021,11
2021-11-10,ITUB4,02,010,23.1,68948,47919300,1109814706,2021,11
2021-11-11,ITUB4,02,010,23.05,66031,39667400,913989067,2021,11
2021-11-12,ITUB4,02,010,23,47814,36761000,845767414,2021,11
2021-11-16,ITUB4,02,010,22.76,52395,24725500,565215133,2021,11
2021-11-17,ITUB4,02,010,22.85,55741,29841500,683021903,2021,11
2021-11-18,ITUB4,02,010,22.47,52552,33246500,748589209,2021,11
2021-11-19,ITUB4,02,010,22.28,47343,41988600,968313250,2021,11
2021-11-22,ITUB4,02,010,22.07,46138,27953500,619098333,2021,11
2021-11-23,ITUB4,02,010,22.44,65116,38629100,858545602,2021,11
2021-11-24,ITUB4,02,010,23.04,3660,46131500,1053667167,2021,11
2021-11-25,ITUB4,02,010,23.25,56595,17767700,414463074,2021,11
2021-11-26,ITUB4,02,010,22.81,55170,32284000,733783343,2021,11
2021-11-29,ITUB4,02,010,22.66,53276,33714000,768929259,2021,11
2021-11-30,ITUB4,02,010,22.38,62408,61042700,1364729966,2021,11
2021-12-01,ITUB4,02,010,22.22,43115,23849300,536789553,2021,12
2021-12-02,ITUB4,02,010,23.06,58871,31354000,718994921,2021,12
2021-12-03,ITUB4,02,010,22.98,58078,35504500,822698889,2021,12
2021-12-06,ITUB4,02,010,23.25,52098,37250600,872182174,2021,12
2021-12-07,ITUB4,02,010,22.96,43027,30697500,706855822,2021,12
2021-12-08,ITUB4,02,010,22.74,46161,37934300,860905969,2021,12
2021-12-09,ITUB4,02,010,22.13,43270,27963900,620844039,2021,12
2021-12-10,ITUB4,02,010,22.16,33739,20695800,456945833,2021,12
2021-12-13,ITUB4,02,010,21.57,48100,48532100,1060034221,2021,12
2021-12-14,ITUB4,02,010,21.78,52809,31477500,687790815,2021,12
2021-12-15,ITUB4,02,010,21.71,56135,31720900,686875237,2021,12
2021-12-16,ITUB4,02,010,21.93,39814,25157900,548530543,2021,12
2021-12-17,ITUB4,02,010,21.45,43417,36782100,798227234,2021,12
2021-12-20,ITUB4,02,010,21.12,40664,22342400,471556944,2021,12
2021-12-21,ITUB4,02,010,21.15,37257,24891800,527170668,2021,12
2021-12-22,ITUB4,02,010,21.23,30388,18091300,382766465,2021,12
2021-12-23,ITUB4,02,010,21.34,39982,22377000,479149657,2021,12
2021-12-27,ITUB4,02,010,21.56,33401,14025800,302568893,2021,12
2021-12-28,ITUB4,02,010,21.48,25750,15294200,329049780,2021,12
2021-12-29,ITUB4,02,010,21.3,26026,12856100,274566012,2021,12
2021-12-30,ITUB4,02,010,20.95,49843,39997300,842176540,2021,12
